BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	compound	genotype	source_name	time course	group
SAMN20169212	SRR15100788	2021-07-17T08:28:42Z	2021-07-12T11:46:16Z	5685536	284276800	0	50	103		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100788/SRR15100788.lite.1	SRX11410513		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454148	simple	9606	Homo sapiens	GSM5436597							no					GEO	SRA1257618		public	F227CD8C34F0C0F295BAE56191A6DEA2	B11378A0561F3A9797A341CBFA326B40	20169212	SLFN11_KO2_cntrl_6h_27	AstraZeneca	9606	SRS9454148	GSM5436597	cntrl	KO 2	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.2.cntrl.6h
SAMN20169212	SRR15100789	2021-07-17T08:28:42Z	2021-07-12T11:52:03Z	6163513	308175650	0	50	112		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100789/SRR15100789.lite.1	SRX11410513		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454148	simple	9606	Homo sapiens	GSM5436597							no					GEO	SRA1257618		public	F20770BED19A72142C123520E3525C22	7FA75C3E32665DC72CF67DCAACE97E4B	20169212	SLFN11_KO2_cntrl_6h_27	AstraZeneca	9606	SRS9454148	GSM5436597	cntrl	KO 2	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.2.cntrl.6h
SAMN20169212	SRR15100790	2021-07-17T08:28:42Z	2021-07-12T11:41:56Z	5659065	282953250	0	50	102		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100790/SRR15100790.lite.1	SRX11410513		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454148	simple	9606	Homo sapiens	GSM5436597							no					GEO	SRA1257618		public	95F7E5732A60CF7FAEA6963018A93156	F392CE41D68BA14EB738A6AEE691818C	20169212	SLFN11_KO2_cntrl_6h_27	AstraZeneca	9606	SRS9454148	GSM5436597	cntrl	KO 2	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.2.cntrl.6h
SAMN20169213	SRR15100766	2021-07-17T08:28:41Z	2021-07-12T11:37:19Z	5352143	267607150	0	50	98		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100766/SRR15100766.lite.1	SRX11410509		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454144	simple	9606	Homo sapiens	GSM5436593							no					GEO	SRA1257618		public	ABAB64CACF5F43DB01809FB088B2CE0C	4B2D96DC6B7F7427B489819ED5AF0FC1	20169213	SLFN11_KO2_cntrl_24h_21	AstraZeneca	9606	SRS9454144	GSM5436593	cntrl	KO 2	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.2.cntrl.24h
SAMN20169213	SRR15100767	2021-07-17T08:28:41Z	2021-07-12T11:38:24Z	4936241	246812050	0	50	91		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100767/SRR15100767.lite.1	SRX11410509		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454144	simple	9606	Homo sapiens	GSM5436593							no					GEO	SRA1257618		public	99B4D13951E3A94B47EB11F1AB9AB057	C4A5CE959B404CBF5CD7039F4B10A304	20169213	SLFN11_KO2_cntrl_24h_21	AstraZeneca	9606	SRS9454144	GSM5436593	cntrl	KO 2	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.2.cntrl.24h
SAMN20169213	SRR15100768	2021-07-17T08:28:41Z	2021-07-12T11:35:42Z	4876489	243824450	0	50	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100768/SRR15100768.lite.1	SRX11410509		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454144	simple	9606	Homo sapiens	GSM5436593							no					GEO	SRA1257618		public	4582F124049BF6872C0EC21E2E2D83AE	62FB68D8E0C89BD0DD1604846144B770	20169213	SLFN11_KO2_cntrl_24h_21	AstraZeneca	9606	SRS9454144	GSM5436593	cntrl	KO 2	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.2.cntrl.24h
SAMN20169213	SRR15100769	2021-07-17T08:28:41Z	2021-07-12T11:53:41Z	7390451	369522550	0	50	134		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100769/SRR15100769.lite.1	SRX11410509		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454144	simple	9606	Homo sapiens	GSM5436593							no					GEO	SRA1257618		public	AA5D6B3F3EA34ECB1539D43DED05B2DE	BA265353080347375529D31B6B3DA0CE	20169213	SLFN11_KO2_cntrl_24h_21	AstraZeneca	9606	SRS9454144	GSM5436593	cntrl	KO 2	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.2.cntrl.24h
SAMN20169213	SRR15100770	2021-07-17T08:28:41Z	2021-07-12T11:39:38Z	5070280	253514000	0	50	94		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100770/SRR15100770.lite.1	SRX11410509		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454144	simple	9606	Homo sapiens	GSM5436593							no					GEO	SRA1257618		public	A4D5284C805EDE5A9EF7C019632FBB18	C8C81967E9E9BBB0BDE42D7BC0F66584	20169213	SLFN11_KO2_cntrl_24h_21	AstraZeneca	9606	SRS9454144	GSM5436593	cntrl	KO 2	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.2.cntrl.24h
SAMN20169214	SRR15100851	2021-07-17T08:28:43Z	2021-07-12T12:07:09Z	6572175	328608750	0	50	123		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100851/SRR15100851.lite.1	SRX11410526		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454161	simple	9606	Homo sapiens	GSM5436610							no					GEO	SRA1257618		public	5BD6C74B5C4685C62E2697D099FD4A6E	DEBA530B075445FFDA7D138B83B57605	20169214	SLFN11_WT_cntrl_6h_25	AstraZeneca	9606	SRS9454161	GSM5436610	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169214	SRR15100852	2021-07-17T08:28:43Z	2021-07-12T12:17:33Z	6402211	320110550	0	50	118		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100852/SRR15100852.lite.1	SRX11410526		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454161	simple	9606	Homo sapiens	GSM5436610							no					GEO	SRA1257618		public	871EFD4480D0415299EA6FA142F1E66C	9699CF44AAD82BC253D509C55D4E4474	20169214	SLFN11_WT_cntrl_6h_25	AstraZeneca	9606	SRS9454161	GSM5436610	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169214	SRR15100853	2021-07-17T08:28:43Z	2021-07-12T12:18:47Z	9618020	480901000	0	50	177		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100853/SRR15100853.lite.1	SRX11410526		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454161	simple	9606	Homo sapiens	GSM5436610							no					GEO	SRA1257618		public	4117CD95348A537CB446C102361D86C1	70E488B8774F413BCFB5F5BBA0C163E9	20169214	SLFN11_WT_cntrl_6h_25	AstraZeneca	9606	SRS9454161	GSM5436610	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169214	SRR15100855	2021-07-17T08:28:43Z	2021-07-12T12:20:40Z	6923441	346172050	0	50	128		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100855/SRR15100855.lite.1	SRX11410526		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454161	simple	9606	Homo sapiens	GSM5436610							no					GEO	SRA1257618		public	B04C055E13D477B30B466F9879129F62	DF31EFC8E232D7163850E6C7606BB9F1	20169214	SLFN11_WT_cntrl_6h_25	AstraZeneca	9606	SRS9454161	GSM5436610	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
SAMN20169214	SRR15100857	2021-07-17T08:28:43Z	2021-07-12T12:18:12Z	6395734	319786700	0	50	118		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100857/SRR15100857.lite.1	SRX11410526		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454161	simple	9606	Homo sapiens	GSM5436610							no					GEO	SRA1257618		public	089B872D95601B4DEA6784D9708D5777	60E8A8876638B255B0B674FB3D728EA5	20169214	SLFN11_WT_cntrl_6h_25	AstraZeneca	9606	SRS9454161	GSM5436610	cntrl	WT	DU145 wild type	6h	DU145.WT.cntrl.6h
