BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	age	biomaterial_provider	cell_line	cell_subtype	disease	isolate	sex	tissue	treatment
SAMN19551099	SRR14727534	2022-01-01T03:01:41Z	2021-06-04T03:48:41Z	31275931	9382779300	31275931	300	2709		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14727/SRR14727534/SRR14727534.lite.1	SRX11064649	Sc3	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131573	simple	9606	Homo sapiens	Sc3					male		no					COLD SPRING HARBOR	SRA1240524		public	59F66D7998EE4CE8B0A44BE6161DB0C4	358413553620255DBC55DDE5946EBD14	19551099	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc3	SRA: SRS9131573	73	Jason Sheltzer lab	Suit2	CDK11B, OE	Pancreatic ductal adenocarcinoma	Suit2, CDK11B OE	male	pancreas	SUIT2 cas9 CDK11B/1347 #1
SAMN19551100	SRR14727535	2022-01-01T03:01:41Z	2021-06-04T03:44:13Z	29543462	8863038600	29543462	300	2573		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR014/14727/SRR14727535/SRR14727535.lite.1	SRX11064648	Sc4	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131572	simple	9606	Homo sapiens	Sc4					male		no					COLD SPRING HARBOR	SRA1240524		public	6E5D2FB5184A2B13DD4ED146C4F89616	C9799C5BA7965543CFB4EAD2DB3935EE	19551100	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc4	SRA: SRS9131572	73	Jason Sheltzer lab	Suit2	CDK11B, OE	Pancreatic ductal adenocarcinoma	Suit2, CDK11B OE	male	pancreas	SUIT2 cas9 CDK11B/1347 #2
SAMN19551101	SRR14727536	2022-01-01T03:01:41Z	2021-06-04T03:44:43Z	23899843	7169952900	23899843	300	2045		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR014/14727/SRR14727536/SRR14727536.lite.1	SRX11064647	Sc5	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131571	simple	9606	Homo sapiens	Sc5					male		no					COLD SPRING HARBOR	SRA1240524		public	0B15070E054E76067486858A1F1FD7AF	7882B4862D67E6D301E8A513D951B506	19551101	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc5	SRA: SRS9131571	73	Jason Sheltzer lab	Suit2	CDK11B, OE	Pancreatic ductal adenocarcinoma	Suit2, CDK11B OE	male	pancreas	SUIT2 cas9 CDK11B/1348 #1
SAMN19551102	SRR14727537	2022-01-01T03:01:41Z	2021-06-04T03:45:34Z	29325930	8797779000	29325930	300	2565		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14727/SRR14727537/SRR14727537.lite.1	SRX11064646	Sc6	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131570	simple	9606	Homo sapiens	Sc6					male		no					COLD SPRING HARBOR	SRA1240524		public	C3769F9571341109E558BFC2F5C1F0DA	AD60D0905C00CB3C97E63AB3A535C476	19551102	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc6	SRA: SRS9131570	73	Jason Sheltzer lab	Suit2	CDK11B, OE	Pancreatic ductal adenocarcinoma	Suit2, CDK11B OE	male	pancreas	SUIT2 cas9 CDK11B/1348 #2
SAMN19551103	SRR14727539	2022-01-01T03:01:41Z	2021-06-04T03:59:52Z	28045457	8413637100	28045457	300	2414		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14727/SRR14727539/SRR14727539.lite.1	SRX11064644	Sc7	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131568	simple	9606	Homo sapiens	Sc7					male		no					COLD SPRING HARBOR	SRA1240524		public	61B0C6D5E1437B5CB8FE19858DB89E8B	C98DD75C8CA9AA7029D34A5F89FB4068	19551103	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc7	SRA: SRS9131568	73	Jason Sheltzer lab	Suit2	CDK11B, OE	Pancreatic ductal adenocarcinoma	Suit2, CDK11B OE	male	pancreas	SUIT2 cas9 CDK11B/1349 #1
SAMN19551104	SRR14727540	2022-01-01T03:01:41Z	2021-06-04T03:51:34Z	29335532	8800659600	29335532	300	2560		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14727/SRR14727540/SRR14727540.lite.1	SRX11064643	Sc8	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131567	simple	9606	Homo sapiens	Sc8					male		no					COLD SPRING HARBOR	SRA1240524		public	FD284134AB32565D4F56C8C0F32F14E3	3D1C77D7CBCEAC9504A669CEF54D3D5F	19551104	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc8	SRA: SRS9131567	73	Jason Sheltzer lab	Suit2	CDK11B, OE	Pancreatic ductal adenocarcinoma	Suit2, CDK11B OE	male	pancreas	SUIT2 cas9 CDK11B/1349 #2
SAMN19551105	SRR14727541	2022-01-01T03:01:41Z	2021-06-04T03:44:47Z	22003499	6601049700	22003499	300	1913		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14727/SRR14727541/SRR14727541.lite.1	SRX11064642	Sc9	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131566	simple	9606	Homo sapiens	Sc9					male		no					COLD SPRING HARBOR	SRA1240524		public	706CD0099186A0A6473FA766C366F04A	68C8F7633D73A38FB24BC618286F6E58	19551105	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc9	SRA: SRS9131566	73	Jason Sheltzer lab	Suit2	Empty vector	Pancreatic ductal adenocarcinoma	Suit2	male	pancreas	SUIT2 cas9 EV/1346 #1
SAMN19551106	SRR14727542	2022-01-01T03:01:41Z	2021-06-04T03:50:58Z	32115644	9634693200	32115644	300	2824		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR014/14727/SRR14727542/SRR14727542.lite.1	SRX11064641	Sc10	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131565	simple	9606	Homo sapiens	Sc10					male		no					COLD SPRING HARBOR	SRA1240524		public	40F9860F5A834E7B00722F12EAD73F73	00B9062E5FE2955A58F5B6DB2010AE40	19551106	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc10	SRA: SRS9131565	73	Jason Sheltzer lab	Suit2	Empty vector	Pancreatic ductal adenocarcinoma	Suit2	male	pancreas	SUIT2 cas9 EV/1346 #2
SAMN19551107	SRR14727543	2022-01-01T03:01:41Z	2021-06-04T03:41:52Z	32523022	9756906600	32523022	300	2837		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14727/SRR14727543/SRR14727543.lite.1	SRX11064640	Sc11	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131563	simple	9606	Homo sapiens	Sc11					male		no					COLD SPRING HARBOR	SRA1240524		public	D882C44C36D4D1586E5900710E6A8137	96723574D4656B6C7666596E31D0764A	19551107	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc11	SRA: SRS9131563	73	Jason Sheltzer lab	Suit2	Empty vector	Pancreatic ductal adenocarcinoma	Suit2	male	pancreas	SUIT2 cas9 EV/1347 #1
SAMN19551108	SRR14727544	2022-01-01T03:01:41Z	2021-06-04T03:43:34Z	34458504	10337551200	34458504	300	3000		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14727/SRR14727544/SRR14727544.lite.1	SRX11064639	Sc12	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131561	simple	9606	Homo sapiens	Sc12					male		no					COLD SPRING HARBOR	SRA1240524		public	5E1168BC92B2C163F9528FB7E55032C6	A26F596622BE697C5D493A70F110FB4D	19551108	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc12	SRA: SRS9131561	73	Jason Sheltzer lab	Suit2	Empty vector	Pancreatic ductal adenocarcinoma	Suit2	male	pancreas	SUIT2 cas9 EV/1347 #2
SAMN19551109	SRR14727545	2022-01-01T03:01:41Z	2021-06-04T03:43:39Z	26503060	7950918000	26503060	300	2319		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR014/14727/SRR14727545/SRR14727545.lite.1	SRX11064638	Sc13	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131562	simple	9606	Homo sapiens	Sc13					male		no					COLD SPRING HARBOR	SRA1240524		public	A25C82EC61E2A368A08DF9A71259610B	DF57B5F66C7C1C831E7CE70FF2ABAA42	19551109	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc13	SRA: SRS9131562	73	Jason Sheltzer lab	Suit2	Empty vector	Pancreatic ductal adenocarcinoma	Suit2	male	pancreas	SUIT2 cas9 EV/1348 #1
SAMN19551110	SRR14727546	2022-01-01T03:01:41Z	2021-06-04T03:49:41Z	33955407	10186622100	33955407	300	2939		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14727/SRR14727546/SRR14727546.lite.1	SRX11064637	Sc14	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131564	simple	9606	Homo sapiens	Sc14					male		no					COLD SPRING HARBOR	SRA1240524		public	173B9FB289FC8F0FC4CDC952D7C8098F	4D448BBEB0735C31610D7E7E0A5F5087	19551110	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc14	SRA: SRS9131564	73	Jason Sheltzer lab	Suit2	Empty vector	Pancreatic ductal adenocarcinoma	Suit2	male	pancreas	SUIT2 cas9 EV/1348 #2
SAMN19551111	SRR14727547	2022-01-01T03:01:41Z	2021-06-04T03:45:33Z	23148114	6944434200	23148114	300	2018		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14727/SRR14727547/SRR14727547.lite.1	SRX11064636	Sc15	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131560	simple	9606	Homo sapiens	Sc15					male		no					COLD SPRING HARBOR	SRA1240524		public	BEEFBC23B15DB53004129AA31C35B17D	AC9D4FCB536C6C6ADB23602C5E0EBAD4	19551111	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc15	SRA: SRS9131560	73	Jason Sheltzer lab	Suit2	Empty vector	Pancreatic ductal adenocarcinoma	Suit2	male	pancreas	SUIT2 cas9 EV/1349 #1
SAMN19551112	SRR14727548	2022-01-01T03:01:41Z	2021-06-04T03:42:53Z	28796731	8639019300	28796731	300	2496		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14727/SRR14727548/SRR14727548.lite.1	SRX11064635	Sc16	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131559	simple	9606	Homo sapiens	Sc16					male		no					COLD SPRING HARBOR	SRA1240524		public	A12CCBF45E7B2FD313F8575E900D052C	CE719A43606D64F8190A7140F0D4F66A	19551112	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Sc16	SRA: SRS9131559	73	Jason Sheltzer lab	Suit2	Empty vector	Pancreatic ductal adenocarcinoma	Suit2	male	pancreas	SUIT2 cas9 EV/1349 #2
SAMN19551113	SRR14727550	2022-01-01T03:01:41Z	2021-06-04T03:43:53Z	28131653	8439495900	28131653	300	2434		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14727/SRR14727550/SRR14727550.lite.1	SRX11064633	Mc1	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131557	simple	9606	Homo sapiens	Mc1					female		no					COLD SPRING HARBOR	SRA1240524		public	5FE01EFFD6C2BEF14933A9373B40B3C5	D481D6EF8C2229A0CD2D31CA1D78DC52	19551113	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc1	SRA: SRS9131557	51	Jason Sheltzer lab	MDA-MB-231	CDK11B, OE	breast adenocarcinoma	MDA-MB-231, CDK11B OE	female	breast	MDAMB231 cas9 CDK11B/1346 #1
SAMN19551114	SRR14727551	2022-01-01T03:01:41Z	2021-06-04T03:53:24Z	29464461	8839338300	29464461	300	2555		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14727/SRR14727551/SRR14727551.lite.1	SRX11064632	Mc2	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131555	simple	9606	Homo sapiens	Mc2					female		no					COLD SPRING HARBOR	SRA1240524		public	8D2336B471C3F293441AD835D30A3A2A	26FBD04BCF130CABB8CFE53027CB68D3	19551114	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc2	SRA: SRS9131555	51	Jason Sheltzer lab	MDA-MB-231	CDK11B, OE	breast adenocarcinoma	MDA-MB-231, CDK11B OE	female	breast	MDAMB231 cas9 CDK11B/1346 #2
SAMN19551115	SRR14727552	2022-01-01T03:01:41Z	2021-06-04T03:49:52Z	30530825	9159247500	30530825	300	2648		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14727/SRR14727552/SRR14727552.lite.1	SRX11064631	Mc3	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131556	simple	9606	Homo sapiens	Mc3					female		no					COLD SPRING HARBOR	SRA1240524		public	F6933F90708A833A29C20ED905C76E85	E07D375564112355AD9C45561CDE62B3	19551115	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc3	SRA: SRS9131556	51	Jason Sheltzer lab	MDA-MB-231	CDK11B, OE	breast adenocarcinoma	MDA-MB-231, CDK11B OE	female	breast	MDAMB231 cas9 CDK11B/1347 #1
SAMN19551116	SRR14727553	2022-01-01T03:01:41Z	2021-06-04T03:44:37Z	28409314	8522794200	28409314	300	2481		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14727/SRR14727553/SRR14727553.lite.1	SRX11064630	Mc4	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131554	simple	9606	Homo sapiens	Mc4					female		no					COLD SPRING HARBOR	SRA1240524		public	38B6CEAE60208877218CA113AB9938C6	795D9D7458F8C6CE21DAF2911DBD2113	19551116	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc4	SRA: SRS9131554	51	Jason Sheltzer lab	MDA-MB-231	CDK11B, OE	breast adenocarcinoma	MDA-MB-231, CDK11B OE	female	breast	MDAMB231 cas9 CDK11B/1347 #2
SAMN19551117	SRR14727554	2022-01-01T03:01:41Z	2021-06-04T03:47:23Z	29398164	8819449200	29398164	300	2571		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14727/SRR14727554/SRR14727554.lite.1	SRX11064629	Mc5	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131553	simple	9606	Homo sapiens	Mc5					female		no					COLD SPRING HARBOR	SRA1240524		public	08A6852AF17B5E51F899D52B5B77D47A	391A2F85AE49839B456733E3787E8AD2	19551117	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc5	SRA: SRS9131553	51	Jason Sheltzer lab	MDA-MB-231	CDK11B, OE	breast adenocarcinoma	MDA-MB-231, CDK11B OE	female	breast	MDAMB231 cas9 CDK11B/1348 #1
SAMN19551118	SRR14727555	2022-01-01T03:01:41Z	2021-06-04T03:44:17Z	26563103	7968930900	26563103	300	2318		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR014/14727/SRR14727555/SRR14727555.lite.1	SRX11064628	Mc6	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131552	simple	9606	Homo sapiens	Mc6					female		no					COLD SPRING HARBOR	SRA1240524		public	1A80F89C42F87CE73D223FDF730D087B	0B951E8127603557F94AD01FA4019351	19551118	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc6	SRA: SRS9131552	51	Jason Sheltzer lab	MDA-MB-231	CDK11B, OE	breast adenocarcinoma	MDA-MB-231, CDK11B OE	female	breast	MDAMB231 cas9 CDK11B/1348 #2
SAMN19551119	SRR14727556	2022-01-01T03:01:41Z	2021-06-04T03:42:12Z	32520282	9756084600	32520282	300	2968		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR014/14727/SRR14727556/SRR14727556.lite.1	SRX11064627	Mc7	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131551	simple	9606	Homo sapiens	Mc7					female		no					COLD SPRING HARBOR	SRA1240524		public	91A5467E19A6B11D47A48EDAFF57111E	9B50668B5E53AF36541BE1FEFA58987A	19551119	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc7	SRA: SRS9131551	51	Jason Sheltzer lab	MDA-MB-231	CDK11B, OE	breast adenocarcinoma	MDA-MB-231, CDK11B OE	female	breast	MDAMB231 cas9 CDK11B/1349 #1
SAMN19551120	SRR14727557	2022-01-01T03:01:41Z	2021-06-04T03:40:43Z	26289577	7886873100	26289577	300	2276		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14727/SRR14727557/SRR14727557.lite.1	SRX11064626	Mc8	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131550	simple	9606	Homo sapiens	Mc8					female		no					COLD SPRING HARBOR	SRA1240524		public	0CA261743FB69E6E6ECF9E87F8849C12	0A0EF5A668FD6619E513106D33AC7CCD	19551120	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc8	SRA: SRS9131550	51	Jason Sheltzer lab	MDA-MB-231	CDK11B, OE	breast adenocarcinoma	MDA-MB-231, CDK11B OE	female	breast	MDAMB231 cas9 CDK11B/1349 #2
SAMN19551121	SRR14727558	2022-01-01T03:01:41Z	2021-06-04T03:43:04Z	24618466	7385539800	24618466	300	2145		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14727/SRR14727558/SRR14727558.lite.1	SRX11064625	Mc9	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131549	simple	9606	Homo sapiens	Mc9					female		no					COLD SPRING HARBOR	SRA1240524		public	0D86C09741ADD0F712DB6926FA566FFF	B21F7DF10386AC68F0C2ADC4094F5D1A	19551121	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc9	SRA: SRS9131549	51	Jason Sheltzer lab	MDA-MB-231	Empty vector	breast adenocarcinoma	MDA-MB-231	female	breast	MDAMB231 cas9 EV/1346 #1
SAMN19551122	SRR14727559	2022-01-01T03:01:41Z	2021-06-04T03:52:28Z	29650364	8895109200	29650364	300	2591		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14727/SRR14727559/SRR14727559.lite.1	SRX11064624	Mc10	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131548	simple	9606	Homo sapiens	Mc10					female		no					COLD SPRING HARBOR	SRA1240524		public	A36BA735B1575B32D9905E09021EF70D	6A217EDDA107C686CBFF81F082E966C2	19551122	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc10	SRA: SRS9131548	51	Jason Sheltzer lab	MDA-MB-231	Empty vector	breast adenocarcinoma	MDA-MB-231	female	breast	MDAMB231 cas9 EV/1346 #2
SAMN19551123	SRR14727561	2022-01-01T03:01:41Z	2021-06-04T03:49:57Z	29536121	8860836300	29536121	300	2578		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR014/14727/SRR14727561/SRR14727561.lite.1	SRX11064622	Mc11	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131546	simple	9606	Homo sapiens	Mc11					female		no					COLD SPRING HARBOR	SRA1240524		public	101D6513141CA1B4DF186D6C4125EFB9	C5C88D37299796E7851D9E403FABE284	19551123	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc11	SRA: SRS9131546	51	Jason Sheltzer lab	MDA-MB-231	Empty vector	breast adenocarcinoma	MDA-MB-231	female	breast	MDAMB231 cas9 EV/1347 #1
SAMN19551124	SRR14727562	2022-01-01T03:01:41Z	2021-06-04T03:55:01Z	22364024	6709207200	22364024	300	1918		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR014/14727/SRR14727562/SRR14727562.lite.1	SRX11064621	Mc12	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131545	simple	9606	Homo sapiens	Mc12					female		no					COLD SPRING HARBOR	SRA1240524		public	2C396F2C70F6A8D4F2A33CCEC622EEE3	7CC133ECA58AB35AF65F25EDE129B91E	19551124	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc12	SRA: SRS9131545	51	Jason Sheltzer lab	MDA-MB-231	Empty vector	breast adenocarcinoma	MDA-MB-231	female	breast	MDAMB231 cas9 EV/1347 #2
SAMN19551125	SRR14727563	2022-01-01T03:01:41Z	2021-06-04T04:31:40Z	23418240	7025472000	23418240	300	2021		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR014/14727/SRR14727563/SRR14727563.lite.1	SRX11064620	Mc13	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131544	simple	9606	Homo sapiens	Mc13					female		no					COLD SPRING HARBOR	SRA1240524		public	7E669A4ED2F2DF6521A931D3E5DC12E4	EC912C52FFED14849595D49040D8472D	19551125	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc13	SRA: SRS9131544	51	Jason Sheltzer lab	MDA-MB-231	Empty vector	breast adenocarcinoma	MDA-MB-231	female	breast	MDAMB231 cas9 EV/1348 #1
SAMN19551126	SRR14727564	2022-01-01T03:01:41Z	2021-06-04T04:14:45Z	20700208	6210062400	20700208	300	1788		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14727/SRR14727564/SRR14727564.lite.1	SRX11064619	Mc14	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131542	simple	9606	Homo sapiens	Mc14					female		no					COLD SPRING HARBOR	SRA1240524		public	A956AFB691FF23D6BFA7DB0C9523D1DF	50B2A4193BA00239B424F460C5383D39	19551126	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc14	SRA: SRS9131542	51	Jason Sheltzer lab	MDA-MB-231	Empty vector	breast adenocarcinoma	MDA-MB-231	female	breast	MDAMB231 cas9 EV/1348 #2
SAMN19551127	SRR14727565	2022-01-01T03:01:41Z	2021-06-04T03:43:17Z	19666763	5900028900	19666763	300	1676		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR014/14727/SRR14727565/SRR14727565.lite.1	SRX11064618	Mc15	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131543	simple	9606	Homo sapiens	Mc15					female		no					COLD SPRING HARBOR	SRA1240524		public	4F8B4AB8BE3E475ADFA736BED0B5A81E	892E2BCB64303A23AACB970FF404136B	19551127	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc15	SRA: SRS9131543	51	Jason Sheltzer lab	MDA-MB-231	Empty vector	breast adenocarcinoma	MDA-MB-231	female	breast	MDAMB231 cas9 EV/1349 #1
SAMN19551128	SRR14727566	2022-01-01T03:01:41Z	2021-06-04T04:04:10Z	23914845	7174453500	23914845	300	2052		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14727/SRR14727566/SRR14727566.lite.1	SRX11064617	Mc16	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP322599	PRJNA734957		734957	SRS9131541	simple	9606	Homo sapiens	Mc16					female		no					COLD SPRING HARBOR	SRA1240524		public	0B7E875CB4C2D9BA0F5E869F1E0D5E59	829ACB72C571904EA64E6C4280990C07	19551128	Human sample from Homo sapiens	Cold Spring Harbor	9606	Sample name: Mc16	SRA: SRS9131541	51	Jason Sheltzer lab	MDA-MB-231	Empty vector	breast adenocarcinoma	MDA-MB-231	female	breast	MDAMB231 cas9 EV/1349 #2
